Symbol,Close,Date,High,Low,Month,Open,Volume,Sector
INDUSINDBK,1497.5,06-05-2024 05:30,1510,1482.05,2024-05,1495.7,2600170,Banking
INDUSINDBK,1452.55,07-05-2024 05:30,1502.65,1448,2024-05,1497.5,1884596,Banking
INDUSINDBK,1442.5,08-05-2024 05:30,1455,1431.4,2024-05,1455,5278612,Banking
INDUSINDBK,1401.45,09-05-2024 05:30,1456.6,1393.45,2024-05,1445.5,3272042,Banking
INDUSINDBK,1410.15,10-05-2024 05:30,1424.5,1395.55,2024-05,1402,1575172,Banking
INDUSINDBK,1404.55,13-05-2024 05:30,1417.75,1377.25,2024-05,1415.35,3624862,Banking
INDUSINDBK,1421,14-05-2024 05:30,1429.35,1402.8,2024-05,1407,1279355,Banking
INDUSINDBK,1417.1,15-05-2024 05:30,1429.85,1407.4,2024-05,1421,2516309,Banking
INDUSINDBK,1408.75,16-05-2024 05:30,1425,1385.65,2024-05,1420.2,5666243,Banking
INDUSINDBK,1412.35,17-05-2024 05:30,1417.1,1395,2024-05,1408,3673405,Banking
INDUSINDBK,1417.3,18-05-2024 05:30,1424,1413.75,2024-05,1414.2,105107,Banking
INDUSINDBK,1406.5,21-05-2024 05:30,1420.85,1400,2024-05,1420,3010012,Banking
INDUSINDBK,1404.95,22-05-2024 05:30,1413.15,1391.85,2024-05,1409,6739695,Banking
INDUSINDBK,1440.85,23-05-2024 05:30,1451,1406.6,2024-05,1408.55,6444146,Banking
INDUSINDBK,1441.8,24-05-2024 05:30,1448.75,1427.85,2024-05,1441,2155290,Banking
INDUSINDBK,1465.1,27-05-2024 05:30,1475.6,1439.3,2024-05,1447.85,3253683,Banking
INDUSINDBK,1459.35,28-05-2024 05:30,1478.8,1449.1,2024-05,1472.8,2381333,Banking
INDUSINDBK,1460.25,29-05-2024 05:30,1471.65,1439.25,2024-05,1453,4383563,Banking
INDUSINDBK,1446.8,30-05-2024 05:30,1477.7,1439.15,2024-05,1458,3415942,Banking
INDUSINDBK,1461.85,31-05-2024 05:30,1469.9,1446.55,2024-05,1456,3546505,Banking
INDUSINDBK,1529.7,03-06-2024 05:30,1534.9,1496.4,2024-06,1514.95,8265525,Banking
INDUSINDBK,1391.5,04-06-2024 05:30,1521.9,1363.55,2024-06,1509.95,7911282,Banking
INDUSINDBK,1500.95,05-06-2024 05:30,1515.8,1372.35,2024-06,1400.5,11014467,Banking
INDUSINDBK,1481.1,06-06-2024 05:30,1509.8,1470.9,2024-06,1500,3279775,Banking
INDUSINDBK,1492.1,07-06-2024 05:30,1498.4,1463.45,2024-06,1468.55,3964791,Banking
INDUSINDBK,1485.85,10-06-2024 05:30,1505.8,1480.1,2024-06,1498.5,2416022,Banking
INDUSINDBK,1481.05,11-06-2024 05:30,1491,1475.2,2024-06,1485,1737873,Banking
INDUSINDBK,1484.25,12-06-2024 05:30,1492.25,1473,2024-06,1491,5419536,Banking
INDUSINDBK,1507.25,13-06-2024 05:30,1510,1481.2,2024-06,1496,2446832,Banking
INDUSINDBK,1502.35,14-06-2024 05:30,1515.9,1495.95,2024-06,1510.5,2706742,Banking
INDUSINDBK,1507.9,18-06-2024 05:30,1516.55,1499.1,2024-06,1514,2811967,Banking
INDUSINDBK,1528.2,19-06-2024 05:30,1550,1513.25,2024-06,1516.2,11002582,Banking
INDUSINDBK,1527.85,20-06-2024 05:30,1540.75,1513,2024-06,1536,3589441,Banking
INDUSINDBK,1527.15,21-06-2024 05:30,1537.8,1511.25,2024-06,1523,5249389,Banking
INDUSINDBK,1490.4,24-06-2024 05:30,1508.9,1478.2,2024-06,1507.15,4609137,Banking
INDUSINDBK,1495.55,25-06-2024 05:30,1502.15,1482.2,2024-06,1494.75,3309896,Banking
INDUSINDBK,1497.9,26-06-2024 05:30,1521,1481.55,2024-06,1498,5605220,Banking
INDUSINDBK,1502.75,27-06-2024 05:30,1504.95,1485,2024-06,1494,5166134,Banking
INDUSINDBK,1464.5,28-06-2024 05:30,1491,1460.5,2024-06,1491,6425323,Banking
INDUSINDBK,1456.9,01-07-2024 05:30,1469,1452.95,2024-07,1468.95,3166439,Banking
INDUSINDBK,1429.45,02-07-2024 05:30,1460.45,1420.65,2024-07,1457.4,4644571,Banking
INDUSINDBK,1455.5,03-07-2024 05:30,1458,1421.9,2024-07,1438.9,5907225,Banking
INDUSINDBK,1442.85,04-07-2024 05:30,1457.85,1436.2,2024-07,1455.45,3010077,Banking
INDUSINDBK,1434.25,05-07-2024 05:30,1449.7,1426,2024-07,1437,4216309,Banking
INDUSINDBK,1438.05,08-07-2024 05:30,1441.7,1422.8,2024-07,1428,2772277,Banking
INDUSINDBK,1434.25,09-07-2024 05:30,1449.6,1426,2024-07,1441,3126274,Banking
INDUSINDBK,1425.95,10-07-2024 05:30,1433.5,1415.05,2024-07,1433.5,3979121,Banking
INDUSINDBK,1429.75,11-07-2024 05:30,1435.85,1415.7,2024-07,1427.95,2416195,Banking
INDUSINDBK,1434.55,12-07-2024 05:30,1450.95,1427.35,2024-07,1432,3340305,Banking
INDUSINDBK,1444.05,15-07-2024 05:30,1449,1433,2024-07,1438.5,4284427,Banking
INDUSINDBK,1445.9,16-07-2024 05:30,1450,1435.75,2024-07,1445.05,2284985,Banking
INDUSINDBK,1456.9,18-07-2024 05:30,1460.85,1438,2024-07,1440.7,3634938,Banking
INDUSINDBK,1432.45,19-07-2024 05:30,1452,1429,2024-07,1451.55,2981749,Banking
INDUSINDBK,1423.4,22-07-2024 05:30,1429.95,1409.6,2024-07,1428,2883674,Banking
INDUSINDBK,1413.2,23-07-2024 05:30,1427,1395.65,2024-07,1422.5,3054925,Banking
INDUSINDBK,1396.65,24-07-2024 05:30,1412.5,1386.4,2024-07,1409.8,5553500,Banking
INDUSINDBK,1379.1,25-07-2024 05:30,1396.55,1374,2024-07,1389,3631639,Banking
INDUSINDBK,1403.9,26-07-2024 05:30,1409,1359.05,2024-07,1365,3607419,Banking
INDUSINDBK,1411.5,29-07-2024 05:30,1444.95,1406.45,2024-07,1415,5955870,Banking
INDUSINDBK,1429.7,30-07-2024 05:30,1432.7,1407.2,2024-07,1411.5,2158067,Banking
INDUSINDBK,1427.8,31-07-2024 05:30,1435,1414.05,2024-07,1435,3926481,Banking
INDUSINDBK,1419.85,01-08-2024 05:30,1440,1416.8,2024-08,1432,4074181,Banking
INDUSINDBK,1404.3,02-08-2024 05:30,1413.95,1392.7,2024-08,1413.95,3268026,Banking
INDUSINDBK,1389.45,05-08-2024 05:30,1396.2,1369,2024-08,1388,3532894,Banking
INDUSINDBK,1381,06-08-2024 05:30,1407.3,1376.25,2024-08,1395,2425599,Banking
INDUSINDBK,1345.15,07-08-2024 05:30,1399.5,1329.2,2024-08,1391,8728852,Banking
INDUSINDBK,1347.3,08-08-2024 05:30,1355.8,1334,2024-08,1347.95,3669342,Banking
INDUSINDBK,1349.8,09-08-2024 05:30,1367,1338.05,2024-08,1367,5082087,Banking
INDUSINDBK,1350.85,12-08-2024 05:30,1357.6,1336.65,2024-08,1349.8,4436342,Banking
INDUSINDBK,1350.6,13-08-2024 05:30,1371.65,1343.5,2024-08,1355,3905817,Banking
INDUSINDBK,1338.1,14-08-2024 05:30,1356.95,1335.95,2024-08,1356.95,4868357,Banking
INDUSINDBK,1364.15,16-08-2024 05:30,1367.9,1338.55,2024-08,1347.1,5456176,Banking
INDUSINDBK,1347.6,19-08-2024 05:30,1375.8,1345.55,2024-08,1370.05,5895105,Banking
INDUSINDBK,1381.3,20-08-2024 05:30,1391.65,1357.2,2024-08,1363.9,5507239,Banking
INDUSINDBK,1384,21-08-2024 05:30,1387.35,1366.4,2024-08,1380,5441231,Banking
INDUSINDBK,1381.9,22-08-2024 05:30,1395.95,1379.6,2024-08,1384.05,3510879,Banking
INDUSINDBK,1388.55,23-08-2024 05:30,1390.3,1373.8,2024-08,1382,2252945,Banking
INDUSINDBK,1384.5,26-08-2024 05:30,1395.55,1379.8,2024-08,1395.3,2541300,Banking
INDUSINDBK,1383.2,27-08-2024 05:30,1387.15,1377.55,2024-08,1385.9,1167406,Banking
INDUSINDBK,1415.75,28-08-2024 05:30,1421.95,1382.55,2024-08,1389.05,6532773,Banking
INDUSINDBK,1417.45,29-08-2024 05:30,1423.05,1405.25,2024-08,1414.2,3316387,Banking
INDUSINDBK,1425.25,30-08-2024 05:30,1430,1415.55,2024-08,1422.15,2792988,Banking
INDUSINDBK,1409.7,01-10-2024 05:30,1450.3,1404.65,2024-10,1450,3377999,Banking
INDUSINDBK,1387.75,03-10-2024 05:30,1412.7,1382.05,2024-10,1404,2081630,Banking
INDUSINDBK,1382.85,04-10-2024 05:30,1410.95,1380.85,2024-10,1384.05,2178195,Banking
INDUSINDBK,1350.85,07-10-2024 05:30,1394.05,1338.2,2024-10,1388,3878973,Banking
INDUSINDBK,1359.55,08-10-2024 05:30,1371,1343.55,2024-10,1357.85,2429248,Banking
INDUSINDBK,1341.55,09-10-2024 05:30,1371.5,1335.55,2024-10,1369,5269772,Banking
INDUSINDBK,1356.4,10-10-2024 05:30,1362,1344.3,2024-10,1350,1673393,Banking
INDUSINDBK,1347.6,11-10-2024 05:30,1371.3,1339,2024-10,1360.1,2755874,Banking
INDUSINDBK,1370.45,14-10-2024 05:30,1371.5,1348.3,2024-10,1354.6,1381439,Banking
INDUSINDBK,1360.9,15-10-2024 05:30,1374.45,1349.45,2024-10,1371,2775029,Banking
INDUSINDBK,1346.3,16-10-2024 05:30,1358.35,1341.1,2024-10,1355,2126519,Banking
INDUSINDBK,1347.35,17-10-2024 05:30,1354.25,1337,2024-10,1348,1353852,Banking
INDUSINDBK,1347.25,18-10-2024 05:30,1354.95,1331,2024-10,1345,3676670,Banking
INDUSINDBK,1308.25,21-10-2024 05:30,1353.95,1299.6,2024-10,1352.05,5862686,Banking
INDUSINDBK,1274.35,22-10-2024 05:30,1312.2,1271.25,2024-10,1309.1,4183194,Banking
INDUSINDBK,1274.3,23-10-2024 05:30,1284.9,1266.5,2024-10,1274.35,4860497,Banking
INDUSINDBK,1280.05,24-10-2024 05:30,1285.95,1258.15,2024-10,1276,2441333,Banking
INDUSINDBK,1041.6,25-10-2024 05:30,1166.75,1025.5,2024-10,1163,56935420,Banking
INDUSINDBK,1054.8,28-10-2024 05:30,1084.65,1031,2024-10,1051.4,11099823,Banking
INDUSINDBK,1038.15,29-10-2024 05:30,1058.8,1018.1,2024-10,1058.8,7951124,Banking
INDUSINDBK,1056.4,30-10-2024 05:30,1069.4,1030.25,2024-10,1037.65,8907271,Banking
INDUSINDBK,1055.6,31-10-2024 05:30,1066.9,1044,2024-10,1054,4509824,Banking
INDUSINDBK,1449.05,02-09-2024 05:30,1451.25,1425.25,2024-09,1425.25,4024426,Banking
INDUSINDBK,1436.7,03-09-2024 05:30,1451.9,1433.9,2024-09,1450,2351018,Banking
INDUSINDBK,1434.4,04-09-2024 05:30,1439.25,1417,2024-09,1417,2919356,Banking
INDUSINDBK,1422.9,05-09-2024 05:30,1444,1418.9,2024-09,1443,3427784,Banking
INDUSINDBK,1409.35,06-09-2024 05:30,1438.2,1401.5,2024-09,1426.45,2608515,Banking
INDUSINDBK,1428.1,09-09-2024 05:30,1431,1400.1,2024-09,1409.35,1802343,Banking
INDUSINDBK,1435.55,10-09-2024 05:30,1438.5,1420.6,2024-09,1428.9,2414043,Banking
INDUSINDBK,1421.2,11-09-2024 05:30,1438.95,1417.8,2024-09,1435.4,2622902,Banking
INDUSINDBK,1443.35,12-09-2024 05:30,1446.5,1420.15,2024-09,1425.15,2437399,Banking
INDUSINDBK,1464.05,13-09-2024 05:30,1470.95,1442.35,2024-09,1450,2999055,Banking
INDUSINDBK,1470.2,16-09-2024 05:30,1473.95,1461.1,2024-09,1469.95,1495683,Banking
INDUSINDBK,1466.35,17-09-2024 05:30,1483.5,1462.25,2024-09,1478,1866702,Banking
INDUSINDBK,1480.25,18-09-2024 05:30,1488.75,1461.15,2024-09,1470,3966006,Banking
INDUSINDBK,1484.75,19-09-2024 05:30,1498,1474.9,2024-09,1494.95,3861906,Banking
INDUSINDBK,1480.2,20-09-2024 05:30,1491.95,1473.2,2024-09,1488,5335400,Banking
INDUSINDBK,1465.1,23-09-2024 05:30,1490.85,1453.05,2024-09,1490.2,4610747,Banking
INDUSINDBK,1448.3,24-09-2024 05:30,1474.1,1446,2024-09,1470.1,3893140,Banking
INDUSINDBK,1439.5,25-09-2024 05:30,1456,1432.25,2024-09,1450,3012173,Banking
INDUSINDBK,1452.7,26-09-2024 05:30,1457.3,1437.3,2024-09,1445,3388674,Banking
INDUSINDBK,1462.7,27-09-2024 05:30,1481,1454,2024-09,1457,4708951,Banking
INDUSINDBK,1447.6,30-09-2024 05:30,1474.8,1437,2024-09,1467,2888962,Banking
INDUSINDBK,1062.5,01-11-2024 05:30,1069.9,1058.55,2024-11,1061.45,441083,Banking
INDUSINDBK,1063.8,04-11-2024 05:30,1070.5,1054.1,2024-11,1067,5143749,Banking
INDUSINDBK,1090.1,05-11-2024 05:30,1092.4,1062,2024-11,1063.7,4840541,Banking
INDUSINDBK,1077.65,06-11-2024 05:30,1098.6,1068.25,2024-11,1092.3,7153974,Banking
INDUSINDBK,1056.8,07-11-2024 05:30,1086,1051,2024-11,1086,4901367,Banking
INDUSINDBK,1053.8,08-11-2024 05:30,1061.45,1048.05,2024-11,1061.45,2107903,Banking
INDUSINDBK,1060.8,11-11-2024 05:30,1067.5,1040,2024-11,1053,4918839,Banking
INDUSINDBK,1059.55,12-11-2024 05:30,1065.45,1051.55,2024-11,1061.3,2186055,Banking
INDUSINDBK,1036.7,13-11-2024 05:30,1067.8,1032.2,2024-11,1053.8,4850346,Banking
INDUSINDBK,1017.15,14-11-2024 05:30,1045,1015,2024-11,1043,2612235,Banking
INDUSINDBK,1004.6,18-11-2024 05:30,1017.95,1000.05,2024-11,1015.5,5427908,Banking
INDUSINDBK,1000.2,19-11-2024 05:30,1032,998.1,2024-11,1010.5,5718490,Banking
INDUSINDBK,981.45,21-11-2024 05:30,1003,966.4,2024-11,1000.4,6606440,Banking
INDUSINDBK,998.2,22-11-2024 05:30,1002.45,981.4,2024-11,986,4026863,Banking
INDUSINDBK,1435.4,03-10-2023 05:30,1438.4,1420,2023-10,1432,1442499,Banking
INDUSINDBK,1401.3,04-10-2023 05:30,1428.5,1386.2,2023-10,1424.85,3978667,Banking
INDUSINDBK,1401.85,05-10-2023 05:30,1415.4,1394.3,2023-10,1408.7,1647175,Banking
INDUSINDBK,1434.8,06-10-2023 05:30,1438,1401.1,2023-10,1404.95,2167139,Banking
INDUSINDBK,1428.55,09-10-2023 05:30,1445,1410,2023-10,1420.1,1613546,Banking
INDUSINDBK,1420.55,10-10-2023 05:30,1436.35,1412.05,2023-10,1434,1874201,Banking
INDUSINDBK,1421.2,11-10-2023 05:30,1431.9,1414.55,2023-10,1430.95,1855211,Banking
INDUSINDBK,1424.25,12-10-2023 05:30,1444,1421,2023-10,1433.3,2069952,Banking
INDUSINDBK,1463.7,13-10-2023 05:30,1466.3,1420,2023-10,1421.2,4480890,Banking
INDUSINDBK,1446.4,16-10-2023 05:30,1462.85,1444.45,2023-10,1462.85,1913782,Banking
INDUSINDBK,1436,17-10-2023 05:30,1458.45,1425.55,2023-10,1454.9,1373704,Banking
INDUSINDBK,1420.35,18-10-2023 05:30,1444,1415.6,2023-10,1437,3067244,Banking
INDUSINDBK,1450.35,19-10-2023 05:30,1464.7,1423.05,2023-10,1451.5,13948984,Banking
INDUSINDBK,1469.1,20-10-2023 05:30,1471.8,1443.1,2023-10,1448,5135316,Banking
INDUSINDBK,1435,23-10-2023 05:30,1469.75,1430.05,2023-10,1469,3319090,Banking
INDUSINDBK,1412.7,25-10-2023 05:30,1446.95,1410.05,2023-10,1444.95,4045910,Banking
INDUSINDBK,1414.65,26-10-2023 05:30,1429.3,1393.65,2023-10,1412.65,4194418,Banking
INDUSINDBK,1441.3,27-10-2023 05:30,1444.5,1412.7,2023-10,1420,2424655,Banking
INDUSINDBK,1454.65,30-10-2023 05:30,1460.9,1428,2023-10,1440,2255111,Banking
INDUSINDBK,1441.3,31-10-2023 05:30,1460,1436.55,2023-10,1456,1454345,Banking
INFY,1354.15,01-11-2023 05:30,1377.45,1351.65,2023-11,1373.05,3090672,IT
INFY,1370.15,02-11-2023 05:30,1376.3,1361.65,2023-11,1370,3758060,IT
INFY,1389.05,03-11-2023 05:30,1392,1377.75,2023-11,1380.05,3349045,IT
INFY,1403.3,06-11-2023 05:30,1407.25,1390.8,2023-11,1393.9,2736381,IT
INFY,1404.3,07-11-2023 05:30,1405.9,1394.85,2023-11,1400,2272209,IT
INFY,1391,08-11-2023 05:30,1405,1386.45,2023-11,1405,3550635,IT
INFY,1374.8,09-11-2023 05:30,1397.5,1370.05,2023-11,1395.9,5498051,IT
INFY,1368.85,10-11-2023 05:30,1373.15,1361,2023-11,1369.95,2943649,IT
INFY,1388.2,12-11-2023 05:30,1389.1,1380.05,2023-11,1380.05,572298,IT
INFY,1373.55,13-11-2023 05:30,1382.45,1370.85,2023-11,1379.85,3462092,IT
INFY,1410.5,15-11-2023 05:30,1414,1393,2023-11,1399,8551860,IT
INFY,1444.9,16-11-2023 05:30,1453.4,1410.6,2023-11,1416.1,6673907,IT
INFY,1437.55,17-11-2023 05:30,1451,1435.05,2023-11,1441.05,4901251,IT
INFY,1436.6,20-11-2023 05:30,1452,1433.65,2023-11,1442,3584210,IT
INFY,1439,21-11-2023 05:30,1450,1436.75,2023-11,1442,3793135,IT
INFY,1457.8,22-11-2023 05:30,1458.95,1436.2,2023-11,1436.2,3108786,IT
INFY,1449.25,23-11-2023 05:30,1467.9,1447.7,2023-11,1467.9,3186928,IT
INFY,1437.4,24-11-2023 05:30,1452.65,1433.85,2023-11,1445.55,2973195,IT
INFY,1442.7,28-11-2023 05:30,1445,1427.05,2023-11,1444,3755373,IT
INFY,1459.6,29-11-2023 05:30,1460.7,1449.8,2023-11,1451.1,3875778,IT
INFY,1455.15,30-11-2023 05:30,1460.65,1449.55,2023-11,1453.25,10120867,IT
INFY,1354.15,01-11-2023 05:30,1377.45,1351.65,2023-11,1373.05,3090672,IT
INFY,1370.15,02-11-2023 05:30,1376.3,1361.65,2023-11,1370,3758060,IT
INFY,1389.05,03-11-2023 05:30,1392,1377.75,2023-11,1380.05,3349045,IT
INFY,1403.3,06-11-2023 05:30,1407.25,1390.8,2023-11,1393.9,2736381,IT
INFY,1404.3,07-11-2023 05:30,1405.9,1394.85,2023-11,1400,2272209,IT
INFY,1391,08-11-2023 05:30,1405,1386.45,2023-11,1405,3550635,IT
INFY,1374.8,09-11-2023 05:30,1397.5,1370.05,2023-11,1395.9,5498051,IT
INFY,1368.85,10-11-2023 05:30,1373.15,1361,2023-11,1369.95,2943649,IT
INFY,1388.2,12-11-2023 05:30,1389.1,1380.05,2023-11,1380.05,572298,IT
INFY,1373.55,13-11-2023 05:30,1382.45,1370.85,2023-11,1379.85,3462092,IT
INFY,1410.5,15-11-2023 05:30,1414,1393,2023-11,1399,8551860,IT
INFY,1444.9,16-11-2023 05:30,1453.4,1410.6,2023-11,1416.1,6673907,IT
INFY,1437.55,17-11-2023 05:30,1451,1435.05,2023-11,1441.05,4901251,IT
INFY,1436.6,20-11-2023 05:30,1452,1433.65,2023-11,1442,3584210,IT
INFY,1439,21-11-2023 05:30,1450,1436.75,2023-11,1442,3793135,IT
INFY,1457.8,22-11-2023 05:30,1458.95,1436.2,2023-11,1436.2,3108786,IT
INFY,1449.25,23-11-2023 05:30,1467.9,1447.7,2023-11,1467.9,3186928,IT
INFY,1437.4,24-11-2023 05:30,1452.65,1433.85,2023-11,1445.55,2973195,IT
INFY,1442.7,28-11-2023 05:30,1445,1427.05,2023-11,1444,3755373,IT
INFY,1459.6,29-11-2023 05:30,1460.7,1449.8,2023-11,1451.1,3875778,IT
INFY,1455.15,30-11-2023 05:30,1460.65,1449.55,2023-11,1453.25,10120867,IT
INFY,1452.3,01-12-2023 05:30,1459.9,1446.15,2023-12,1459.9,3489187,IT
INFY,1464.35,04-12-2023 05:30,1471.9,1449.3,2023-12,1460.45,5511948,IT
INFY,1453.95,05-12-2023 05:30,1466.9,1442,2023-12,1465.8,5123039,IT
INFY,1474.3,06-12-2023 05:30,1477,1451.05,2023-12,1456.75,5269178,IT
INFY,1465.9,07-12-2023 05:30,1472.85,1461.8,2023-12,1472.85,4424453,IT
INFY,1491.15,08-12-2023 05:30,1494.7,1466.25,2023-12,1470.4,6323433,IT
INFY,1488.5,11-12-2023 05:30,1498,1482,2023-12,1490,3862018,IT
INFY,1476.05,12-12-2023 05:30,1490,1467.65,2023-12,1477.5,6103494,IT
INFY,1449,13-12-2023 05:30,1476.05,1433.15,2023-12,1476,8549258,IT
INFY,1501.45,14-12-2023 05:30,1511,1461.35,2023-12,1463.4,12489858,IT
INFY,1578.4,15-12-2023 05:30,1588.55,1521,2023-12,1523.05,18395389,IT
INFY,1564.35,18-12-2023 05:30,1593,1560.3,2023-12,1567.95,6467243,IT
INFY,1558.3,19-12-2023 05:30,1573.95,1543.25,2023-12,1570.1,4221721,IT
INFY,1536.4,20-12-2023 05:30,1583.5,1530,2023-12,1565.05,6592367,IT
INFY,1536,21-12-2023 05:30,1546.65,1521.25,2023-12,1521.25,5319038,IT
INFY,1562.9,22-12-2023 05:30,1566,1523,2023-12,1534.95,6741060,IT
INFY,1543.95,26-12-2023 05:30,1548,1523,2023-12,1535,6878067,IT
INFY,1567.1,27-12-2023 05:30,1570,1544,2023-12,1544,4225849,IT
INFY,1562.65,28-12-2023 05:30,1568.95,1555,2023-12,1568.95,5702253,IT
INFY,1542.9,29-12-2023 05:30,1559.45,1540,2023-12,1541.05,4388990,IT
INFY,1551.35,01-01-2024 05:30,1557,1535.25,2024-01,1539,2808451,IT
INFY,1534.4,02-01-2024 05:30,1549.15,1523,2024-01,1546,5396313,IT
INFY,1490,03-01-2024 05:30,1519.95,1488,2024-01,1519.95,7550363,IT
INFY,1512.7,04-01-2024 05:30,1519.75,1492.9,2024-01,1504.95,7056038,IT
INFY,1532.55,05-01-2024 05:30,1539.7,1506.25,2024-01,1506.75,8895403,IT
INFY,1522.8,08-01-2024 05:30,1536,1513.25,2024-01,1528.95,4440136,IT
INFY,1529.3,09-01-2024 05:30,1553,1525.85,2024-01,1541.9,4412074,IT
INFY,1519.9,10-01-2024 05:30,1535.45,1505,2024-01,1524.95,4096845,IT
INFY,1494.2,11-01-2024 05:30,1525,1486.6,2024-01,1524.9,11296088,IT
INFY,1612.75,12-01-2024 05:30,1618,1555.4,2024-01,1562,26754401,IT
INFY,1652.1,15-01-2024 05:30,1664.95,1636,2024-01,1644.95,13228305,IT
INFY,1631.55,16-01-2024 05:30,1648.5,1625,2024-01,1644.8,6500917,IT
INFY,1640.2,17-01-2024 05:30,1647.5,1620.25,2024-01,1620.25,9209876,IT
INFY,1642.6,18-01-2024 05:30,1649,1628.25,2024-01,1642.65,6375464,IT
INFY,1659.2,19-01-2024 05:30,1665.5,1644.15,2024-01,1651.6,4522736,IT
INFY,1648.85,20-01-2024 05:30,1669.25,1645,2024-01,1665.55,1158144,IT
INFY,1642.15,23-01-2024 05:30,1674.7,1637.7,2024-01,1650.1,9401255,IT
INFY,1675.4,24-01-2024 05:30,1680,1645,2024-01,1659.9,8999681,IT
INFY,1669.1,25-01-2024 05:30,1680.55,1658,2024-01,1672.95,8865304,IT
INFY,1656.6,29-01-2024 05:30,1679.35,1647.6,2024-01,1665.15,4253785,IT
INFY,1651.45,30-01-2024 05:30,1690,1648.25,2024-01,1662.45,4995943,IT
INFY,1660.9,31-01-2024 05:30,1667.25,1638.1,2024-01,1648.25,6763779,IT
INFY,1657.05,01-02-2024 05:30,1677,1650.35,2024-02,1659.55,5760011,IT
INFY,1693.35,02-02-2024 05:30,1718.5,1665,2024-02,1666.05,7858483,IT
INFY,1687.2,05-02-2024 05:30,1700.75,1681.85,2024-02,1694.75,3634135,IT
INFY,1729.45,06-02-2024 05:30,1733,1673.95,2024-02,1686.75,7694265,IT
INFY,1693.75,07-02-2024 05:30,1729,1686.85,2024-02,1729,4613877,IT
INFY,1692.1,08-02-2024 05:30,1706.35,1682.8,2024-02,1698,5919715,IT
INFY,1669.35,09-02-2024 05:30,1692.9,1659.8,2024-02,1684.7,4600004,IT
INFY,1680.1,12-02-2024 05:30,1692.95,1670.35,2024-02,1670.35,3555808,IT
INFY,1684.55,13-02-2024 05:30,1689.1,1663.5,2024-02,1683,2696481,IT
INFY,1666.2,14-02-2024 05:30,1669.45,1635.5,2024-02,1660.2,3768579,IT
INFY,1676.35,15-02-2024 05:30,1687.75,1661.6,2024-02,1677,4834391,IT
INFY,1701.65,16-02-2024 05:30,1709,1687.95,2024-02,1689,4880654,IT
INFY,1699.75,19-02-2024 05:30,1711.5,1687.7,2024-02,1705,3690993,IT
INFY,1685.25,20-02-2024 05:30,1694.25,1668.75,2024-02,1685,3706389,IT
INFY,1655.55,21-02-2024 05:30,1674,1645.3,2024-02,1674,4300508,IT
INFY,1681.35,22-02-2024 05:30,1684.6,1644.4,2024-02,1665,5841277,IT
INFY,1676.85,23-02-2024 05:30,1698.45,1671.9,2024-02,1697,5373072,IT
INFY,1660.15,26-02-2024 05:30,1674.95,1645,2024-02,1674.95,2782438,IT
INFY,1663.6,27-02-2024 05:30,1671.1,1652.8,2024-02,1661,5159088,IT
INFY,1671.25,28-02-2024 05:30,1687.8,1662.05,2024-02,1670,3188916,IT
INFY,1673.9,29-02-2024 05:30,1682.25,1653.3,2024-02,1665,7814722,IT
INFY,1654.7,01-03-2024 05:30,1671.95,1651,2024-03,1669,6387291,IT
INFY,1656.3,02-03-2024 05:30,1665,1654.05,2024-03,1658.85,292153,IT
INFY,1637.2,04-03-2024 05:30,1664.45,1633.65,2024-03,1657.85,4445156,IT
INFY,1606.5,05-03-2024 05:30,1637.35,1602,2024-03,1634,4596579,IT
INFY,1617.55,06-03-2024 05:30,1620.15,1576,2024-03,1602.8,6420684,IT
INFY,1616.45,07-03-2024 05:30,1628.45,1604.2,2024-03,1616.6,6348359,IT
INFY,1600.6,11-03-2024 05:30,1613.8,1588,2024-03,1608.15,6752895,IT
INFY,1612.95,12-03-2024 05:30,1625,1597.65,2024-03,1600,4614222,IT
INFY,1611.4,13-03-2024 05:30,1624.5,1598.55,2024-03,1612.9,5688997,IT
INFY,1653.3,14-03-2024 05:30,1657.75,1608,2024-03,1614.4,8803799,IT
INFY,1634,15-03-2024 05:30,1645.8,1618.35,2024-03,1641.1,11809997,IT
INFY,1602.65,18-03-2024 05:30,1632.65,1598.85,2024-03,1630,4958904,IT
INFY,1561.45,19-03-2024 05:30,1599,1558,2024-03,1592.35,6870411,IT
INFY,1554.95,20-03-2024 05:30,1574.95,1552.35,2024-03,1563,4759059,IT
INFY,1554.7,21-03-2024 05:30,1576.95,1543.4,2024-03,1564,11062497,IT
INFY,1508.85,22-03-2024 05:30,1528.9,1498.2,2024-03,1521,14673890,IT
INFY,1492.65,26-03-2024 05:30,1507.45,1487.9,2024-03,1492,8351081,IT
INFY,1483.85,27-03-2024 05:30,1499,1481.55,2024-03,1496,6857402,IT
INFY,1498.05,28-03-2024 05:30,1511.8,1487.15,2024-03,1487.15,12499530,IT
INFY,1495.45,01-04-2024 05:30,1529.95,1492.8,2024-04,1525,6580002,IT
INFY,1482.85,02-04-2024 05:30,1493.15,1480.85,2024-04,1484.85,7279400,IT
INFY,1480.65,03-04-2024 05:30,1495.1,1475,2024-04,1479,8736248,IT
INFY,1486.7,04-04-2024 05:30,1495.65,1468,2024-04,1490.55,11186915,IT
INFY,1479.1,05-04-2024 05:30,1486.7,1476.05,2024-04,1480.05,5072482,IT
